county_name,County Name Cleaned,state_ID,countyFIPS,State,county_correct_spelling
Marshall County,Marshall,MarshallKY,21157,KY,
Martin County,Martin,MartinKY,21159,KY,
Mason County,Mason,MasonKY,21161,KY,
Meade County,Meade,MeadeKY,21163,KY,
Menifee County,Menifee,MenifeeKY,21165,KY,
Mercer County,Mercer,MercerKY,21167,KY,
Metcalfe County,Metcalfe,MetcalfeKY,21169,KY,
Monroe County,Monroe,MonroeKY,21171,KY,
Montgomery County,Montgomery,MontgomeryKY,21173,KY,
Morgan County,Morgan,MorganKY,21175,KY,
Muhlenberg County,Muhlenberg,MuhlenbergKY,21177,KY,
Nelson County,Nelson,NelsonKY,21179,KY,
Nicholas County,Nicholas,NicholasKY,21181,KY,
Ohio County,Ohio,OhioKY,21183,KY,
Oldham County,Oldham,OldhamKY,21185,KY,
Owen County,Owen,OwenKY,21187,KY,
Owsley County,Owsley,OwsleyKY,21189,KY,
Pendleton County,Pendleton,PendletonKY,21191,KY,
Perry County,Perry,PerryKY,21193,KY,
Pike County,Pike,PikeKY,21195,KY,
Powell County,Powell,PowellKY,21197,KY,
Pulaski County,Pulaski,PulaskiKY,21199,KY,
Robertson County,Robertson,RobertsonKY,21201,KY,
Rockcastle County,Rockcastle,RockcastleKY,21203,KY,
Rowan County,Rowan,RowanKY,21205,KY,
Russell County,Russell,RussellKY,21207,KY,
Scott County,Scott,ScottKY,21209,KY,
Shelby County,Shelby,ShelbyKY,21211,KY,
Simpson County,Simpson,SimpsonKY,21213,KY,
Spencer County,Spencer,SpencerKY,21215,KY,
Taylor County,Taylor,TaylorKY,21217,KY,
Todd County,Todd,ToddKY,21219,KY,
Trigg County,Trigg,TriggKY,21221,KY,
Trimble County,Trimble,TrimbleKY,21223,KY,
Union County,Union,UnionKY,21225,KY,
Warren County,Warren,WarrenKY,21227,KY,
Washington County,Washington,WashingtonKY,21229,KY,
Wayne County,Wayne,WayneKY,21231,KY,
Webster County,Webster,WebsterKY,21233,KY,
Whitley County,Whitley,WhitleyKY,21235,KY,
Wolfe County,Wolfe,WolfeKY,21237,KY,
Woodford County,Woodford,WoodfordKY,21239,KY,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedLA,0,LA,
Acadia Parish,Acadia,AcadiaLA,22001,LA,
Allen Parish,Allen,AllenLA,22003,LA,
Ascension Parish,Ascension,AscensionLA,22005,LA,
Assumption Parish,Assumption,AssumptionLA,22007,LA,
Avoyelles Parish,Avoyelles,AvoyellesLA,22009,LA,
Beauregard Parish,Beauregard,BeauregardLA,22011,LA,
Bienville Parish,Bienville,BienvilleLA,22013,LA,
Bossier Parish,Bossier,BossierLA,22015,LA,
Caddo Parish,Caddo,CaddoLA,22017,LA,
Calcasieu Parish,Calcasieu,CalcasieuLA,22019,LA,
Caldwell Parish,Caldwell,CaldwellLA,22021,LA,
Cameron Parish,Cameron,CameronLA,22023,LA,
Catahoula Parish,Catahoula,CatahoulaLA,22025,LA,
Claiborne Parish,Claiborne,ClaiborneLA,22027,LA,
Concordia Parish,Concordia,ConcordiaLA,22029,LA,
De Soto Parish,De Soto,De SotoLA,22031,LA,
East Baton Rouge Parish,East Baton Rouge,East Baton RougeLA,22033,LA,
East Carroll Parish,East Carroll,East CarrollLA,22035,LA,
East Feliciana Parish,East Feliciana,East FelicianaLA,22037,LA,
Evangeline Parish,Evangeline,EvangelineLA,22039,LA,
Franklin Parish,Franklin,FranklinLA,22041,LA,
Grant Parish,Grant,GrantLA,22043,LA,
Iberia Parish,Iberia,IberiaLA,22045,LA,
Iberville Parish,Iberville,IbervilleLA,22047,LA,
Jackson Parish,Jackson,JacksonLA,22049,LA,
Jefferson Parish,Jefferson,JeffersonLA,22051,LA,
Jefferson Davis Parish,Jefferson Davis,Jefferson DavisLA,22053,LA,
Lafayette Parish,Lafayette,LafayetteLA,22055,LA,
Lafourche Parish,Lafourche,LafourcheLA,22057,LA,
La Salle Parish,La Salle,La SalleLA,22059,LA,N
Lincoln Parish,Lincoln,LincolnLA,22061,LA,
Livingston Parish,Livingston,LivingstonLA,22063,LA,
Madison Parish,Madison,MadisonLA,22065,LA,
Morehouse Parish,Morehouse,MorehouseLA,22067,LA,
Natchitoches Parish,Natchitoches,NatchitochesLA,22069,LA,
Orleans Parish,Orleans,OrleansLA,22071,LA,
Ouachita Parish,Ouachita,OuachitaLA,22073,LA,
Plaquemines Parish,Plaquemines,PlaqueminesLA,22075,LA,
Pointe Coupee Parish,Pointe Coupee,Pointe CoupeeLA,22077,LA,
Rapides Parish,Rapides,RapidesLA,22079,LA,
Red River Parish,Red River,Red RiverLA,22081,LA,
Richland Parish,Richland,RichlandLA,22083,LA,
Sabine Parish,Sabine,SabineLA,22085,LA,
St. Bernard Parish,St. Bernard,St. BernardLA,22087,LA,
St. Charles Parish,St. Charles,St. CharlesLA,22089,LA,
St. Helena Parish,St. Helena,St. HelenaLA,22091,LA,
St. James Parish,St. James,St. JamesLA,22093,LA,
St. John the Baptist Parish,St. John the Baptist,St. John the BaptistLA,22095,LA,
St. Landry Parish,St. Landry,St. LandryLA,22097,LA,
St. Martin Parish,St. Martin,St. MartinLA,22099,LA,
St. Mary Parish,St. Mary,St. MaryLA,22101,LA,
St. Tammany Parish,St. Tammany,St. TammanyLA,22103,LA,
Tangipahoa Parish,Tangipahoa,TangipahoaLA,22105,LA,
Tensas Parish,Tensas,TensasLA,22107,LA,
Terrebonne Parish,Terrebonne,TerrebonneLA,22109,LA,
Union Parish,Union,UnionLA,22111,LA,
Vermilion Parish,Vermilion,VermilionLA,22113,LA,
Vernon Parish,Vernon,VernonLA,22115,LA,
Washington Parish,Washington,WashingtonLA,22117,LA,
Webster Parish,Webster,WebsterLA,22119,LA,
West Baton Rouge Parish,West Baton Rouge,West Baton RougeLA,22121,LA,
West Carroll Parish,West Carroll,West CarrollLA,22123,LA,
West Feliciana Parish,West Feliciana,West FelicianaLA,22125,LA,
Winn Parish,Winn,WinnLA,22127,LA,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedME,0,ME,
Androscoggin County,Androscoggin,AndroscogginME,23001,ME,
Aroostook County,Aroostook,AroostookME,23003,ME,
Cumberland County,Cumberland,CumberlandME,23005,ME,
Franklin County,Franklin,FranklinME,23007,ME,
Hancock County,Hancock,HancockME,23009,ME,
Kennebec County,Kennebec,KennebecME,23011,ME,
Knox County,Knox,KnoxME,23013,ME,
Lincoln County,Lincoln,LincolnME,23015,ME,
Oxford County,Oxford,OxfordME,23017,ME,
Penobscot County,Penobscot,PenobscotME,23019,ME,
Piscataquis County,Piscataquis,PiscataquisME,23021,ME,
Sagadahoc County,Sagadahoc,SagadahocME,23023,ME,
Somerset County,Somerset,SomersetME,23025,ME,
Waldo County,Waldo,WaldoME,23027,ME,
Washington County,Washington,WashingtonME,23029,ME,
York County,York,YorkME,23031,ME,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedMD,0,MD,
Allegany County,Allegany,AlleganyMD,24001,MD,
Anne Arundel County,Anne Arundel,Anne ArundelMD,24003,MD,
Baltimore County,Baltimore,BaltimoreMD,24005,MD,
Calvert County,Calvert,CalvertMD,24009,MD,
Caroline County,Caroline,CarolineMD,24011,MD,
Carroll County,Carroll,CarrollMD,24013,MD,
Cecil County,Cecil,CecilMD,24015,MD,
Charles County,Charles,CharlesMD,24017,MD,
Dorchester County,Dorchester,DorchesterMD,24019,MD,
Frederick County,Frederick,FrederickMD,24021,MD,
Garrett County,Garrett,GarrettMD,24023,MD,
Harford County,Harford,HarfordMD,24025,MD,
Howard County,Howard,HowardMD,24027,MD,
Kent County,Kent,KentMD,24029,MD,
Montgomery County,Montgomery,MontgomeryMD,24031,MD,
Prince George's County,Prince George's,Prince George'sMD,24033,MD,
Queen Anne's County,Queen Anne's,Queen Anne'sMD,24035,MD,
St. Mary's County,St. Mary's,St. Mary'sMD,24037,MD,
Somerset County,Somerset,SomersetMD,24039,MD,
Talbot County,Talbot,TalbotMD,24041,MD,
Washington County,Washington,WashingtonMD,24043,MD,
Wicomico County,Wicomico,WicomicoMD,24045,MD,
Worcester County,Worcester,WorcesterMD,24047,MD,
Baltimore City,Baltimore City,Baltimore CityMD,24510,MD,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedMA,0,MA,
Barnstable County,Barnstable,BarnstableMA,25001,MA,
Berkshire County,Berkshire,BerkshireMA,25003,MA,
Bristol County,Bristol,BristolMA,25005,MA,
Dukes County,Dukes,DukesMA,25007,MA,
Essex County,Essex,EssexMA,25009,MA,
Franklin County,Franklin,FranklinMA,25011,MA,
Hampden County,Hampden,HampdenMA,25013,MA,
Hampshire County,Hampshire,HampshireMA,25015,MA,
Middlesex County,Middlesex,MiddlesexMA,25017,MA,
Nantucket County,Nantucket,NantucketMA,25019,MA,
Norfolk County,Norfolk,NorfolkMA,25021,MA,
Plymouth County,Plymouth,PlymouthMA,25023,MA,
Suffolk County,Suffolk,SuffolkMA,25025,MA,
Worcester County,Worcester,WorcesterMA,25027,MA,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedMI,0,MI,
Alcona County,Alcona,AlconaMI,26001,MI,
Alger County,Alger,AlgerMI,26003,MI,
Allegan County,Allegan,AlleganMI,26005,MI,
Alpena County,Alpena,AlpenaMI,26007,MI,
Antrim County,Antrim,AntrimMI,26009,MI,
Arenac County,Arenac,ArenacMI,26011,MI,
Baraga County,Baraga,BaragaMI,26013,MI,
Barry County,Barry,BarryMI,26015,MI,
Bay County,Bay,BayMI,26017,MI,
Benzie County,Benzie,BenzieMI,26019,MI,
Berrien County,Berrien,BerrienMI,26021,MI,
Branch County,Branch,BranchMI,26023,MI,
Calhoun County,Calhoun,CalhounMI,26025,MI,
Cass County,Cass,CassMI,26027,MI,
Charlevoix County,Charlevoix,CharlevoixMI,26029,MI,
Cheboygan County,Cheboygan,CheboyganMI,26031,MI,
Chippewa County,Chippewa,ChippewaMI,26033,MI,
Clare County,Clare,ClareMI,26035,MI,
Clinton County,Clinton,ClintonMI,26037,MI,
Crawford County,Crawford,CrawfordMI,26039,MI,
Delta County,Delta,DeltaMI,26041,MI,
Dickinson County,Dickinson,DickinsonMI,26043,MI,
Eaton County,Eaton,EatonMI,26045,MI,
Emmet County,Emmet,EmmetMI,26047,MI,
Genesee County,Genesee,GeneseeMI,26049,MI,
Gladwin County,Gladwin,GladwinMI,26051,MI,
Gogebic County,Gogebic,GogebicMI,26053,MI,
Grand Traverse County,Grand Traverse,Grand TraverseMI,26055,MI,
Gratiot County,Gratiot,GratiotMI,26057,MI,
Hillsdale County,Hillsdale,HillsdaleMI,26059,MI,
Houghton County,Houghton,HoughtonMI,26061,MI,
Huron County,Huron,HuronMI,26063,MI,
Ingham County,Ingham,InghamMI,26065,MI,
Ionia County,Ionia,IoniaMI,26067,MI,
Iosco County,Iosco,IoscoMI,26069,MI,
Iron County,Iron,IronMI,26071,MI,
Isabella County,Isabella,IsabellaMI,26073,MI,
Jackson County,Jackson,JacksonMI,26075,MI,
Kalamazoo County,Kalamazoo,KalamazooMI,26077,MI,
Kalkaska County,Kalkaska,KalkaskaMI,26079,MI,
Kent County,Kent,KentMI,26081,MI,
Keweenaw County,Keweenaw,KeweenawMI,26083,MI,
Lake County,Lake,LakeMI,26085,MI,
Lapeer County,Lapeer,LapeerMI,26087,MI,
Leelanau County,Leelanau,LeelanauMI,26089,MI,
Lenawee County,Lenawee,LenaweeMI,26091,MI,
Livingston County,Livingston,LivingstonMI,26093,MI,
Luce County,Luce,LuceMI,26095,MI,
Mackinac County,Mackinac,MackinacMI,26097,MI,
Macomb County,Macomb,MacombMI,26099,MI,
Manistee County,Manistee,ManisteeMI,26101,MI,
Marquette County,Marquette,MarquetteMI,26103,MI,
Mason County,Mason,MasonMI,26105,MI,
Mecosta County,Mecosta,MecostaMI,26107,MI,
Menominee County,Menominee,MenomineeMI,26109,MI,
Midland County,Midland,MidlandMI,26111,MI,
Missaukee County,Missaukee,MissaukeeMI,26113,MI,
Monroe County,Monroe,MonroeMI,26115,MI,
Montcalm County,Montcalm,MontcalmMI,26117,MI,
Montmorency County,Montmorency,MontmorencyMI,26119,MI,
Muskegon County,Muskegon,MuskegonMI,26121,MI,
Newaygo County,Newaygo,NewaygoMI,26123,MI,
Oakland County,Oakland,OaklandMI,26125,MI,
Oceana County,Oceana,OceanaMI,26127,MI,
Ogemaw County,Ogemaw,OgemawMI,26129,MI,
Ontonagon County,Ontonagon,OntonagonMI,26131,MI,
Osceola County,Osceola,OsceolaMI,26133,MI,
Oscoda County,Oscoda,OscodaMI,26135,MI,
Otsego County,Otsego,OtsegoMI,26137,MI,
Ottawa County,Ottawa,OttawaMI,26139,MI,
Presque Isle County,Presque Isle,Presque IsleMI,26141,MI,
Roscommon County,Roscommon,RoscommonMI,26143,MI,
Saginaw County,Saginaw,SaginawMI,26145,MI,
St. Clair County,St. Clair,St. ClairMI,26147,MI,
St. Joseph County,St. Joseph,St. JosephMI,26149,MI,
Sanilac County,Sanilac,SanilacMI,26151,MI,
Schoolcraft County,Schoolcraft,SchoolcraftMI,26153,MI,
Shiawassee County,Shiawassee,ShiawasseeMI,26155,MI,
Tuscola County,Tuscola,TuscolaMI,26157,MI,
Van Buren County,Van Buren,Van BurenMI,26159,MI,
Washtenaw County,Washtenaw,WashtenawMI,26161,MI,
Wayne County,Wayne,WayneMI,26163,MI,
Wexford County,Wexford,WexfordMI,26165,MI,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedMN,0,MN,
Aitkin County,Aitkin,AitkinMN,27001,MN,
Anoka County,Anoka,AnokaMN,27003,MN,
Becker County,Becker,BeckerMN,27005,MN,
Beltrami County,Beltrami,BeltramiMN,27007,MN,
Benton County,Benton,BentonMN,27009,MN,
Big Stone County,Big Stone,Big StoneMN,27011,MN,
Blue Earth County,Blue Earth,Blue EarthMN,27013,MN,
Brown County,Brown,BrownMN,27015,MN,
Carlton County,Carlton,CarltonMN,27017,MN,
Carver County,Carver,CarverMN,27019,MN,
Cass County,Cass,CassMN,27021,MN,
Chippewa County,Chippewa,ChippewaMN,27023,MN,
Chisago County,Chisago,ChisagoMN,27025,MN,
Clay County,Clay,ClayMN,27027,MN,
Clearwater County,Clearwater,ClearwaterMN,27029,MN,
Cook County,Cook,CookMN,27031,MN,
Cottonwood County,Cottonwood,CottonwoodMN,27033,MN,
Crow Wing County,Crow Wing,Crow WingMN,27035,MN,
Dakota County,Dakota,DakotaMN,27037,MN,
Dodge County,Dodge,DodgeMN,27039,MN,
Douglas County,Douglas,DouglasMN,27041,MN,
Faribault County,Faribault,FaribaultMN,27043,MN,
Fillmore County,Fillmore,FillmoreMN,27045,MN,
Freeborn County,Freeborn,FreebornMN,27047,MN,
Goodhue County,Goodhue,GoodhueMN,27049,MN,
Grant County,Grant,GrantMN,27051,MN,
Hennepin County,Hennepin,HennepinMN,27053,MN,
Houston County,Houston,HoustonMN,27055,MN,
Hubbard County,Hubbard,HubbardMN,27057,MN,
Isanti County,Isanti,IsantiMN,27059,MN,
Itasca County,Itasca,ItascaMN,27061,MN,
Jackson County,Jackson,JacksonMN,27063,MN,
Kanabec County,Kanabec,KanabecMN,27065,MN,
Kandiyohi County,Kandiyohi,KandiyohiMN,27067,MN,
Kittson County,Kittson,KittsonMN,27069,MN,
Koochiching County,Koochiching,KoochichingMN,27071,MN,
Lac Qui Parle County,Lac Qui Parle,Lac Qui ParleMN,27073,MN,
Lake County,Lake,LakeMN,27075,MN,
Lake of the Woods County,Lake of the Woods,Lake of the WoodsMN,27077,MN,
Le Sueur County,Le Sueur,Le SueurMN,27079,MN,
Lincoln County,Lincoln,LincolnMN,27081,MN,
Lyon County,Lyon,LyonMN,27083,MN,
McLeod County,McLeod,McLeodMN,27085,MN,
Mahnomen County,Mahnomen,MahnomenMN,27087,MN,
Marshall County,Marshall,MarshallMN,27089,MN,
Martin County,Martin,MartinMN,27091,MN,
Meeker County,Meeker,MeekerMN,27093,MN,
Mille Lacs County,Mille Lacs,Mille LacsMN,27095,MN,
Morrison County,Morrison,MorrisonMN,27097,MN,
Mower County,Mower,MowerMN,27099,MN,
Murray County,Murray,MurrayMN,27101,MN,
Nicollet County,Nicollet,NicolletMN,27103,MN,
Nobles County,Nobles,NoblesMN,27105,MN,
Norman County,Norman,NormanMN,27107,MN,
Olmsted County,Olmsted,OlmstedMN,27109,MN,
Otter Tail County,Otter Tail,Otter TailMN,27111,MN,
Pennington County,Pennington,PenningtonMN,27113,MN,
Pine County,Pine,PineMN,27115,MN,
Pipestone County,Pipestone,PipestoneMN,27117,MN,
Polk County,Polk,PolkMN,27119,MN,
Pope County,Pope,PopeMN,27121,MN,
Ramsey County,Ramsey,RamseyMN,27123,MN,
Red Lake County,Red Lake,Red LakeMN,27125,MN,
Redwood County,Redwood,RedwoodMN,27127,MN,
Renville County,Renville,RenvilleMN,27129,MN,
Rice County,Rice,RiceMN,27131,MN,
Rock County,Rock,RockMN,27133,MN,
Roseau County,Roseau,RoseauMN,27135,MN,
St. Louis County,St. Louis,St. LouisMN,27137,MN,
Scott County,Scott,ScottMN,27139,MN,
Sherburne County,Sherburne,SherburneMN,27141,MN,
Sibley County,Sibley,SibleyMN,27143,MN,
Stearns County,Stearns,StearnsMN,27145,MN,
Steele County,Steele,SteeleMN,27147,MN,
Stevens County,Stevens,StevensMN,27149,MN,
Swift County,Swift,SwiftMN,27151,MN,
Todd County,Todd,ToddMN,27153,MN,
Traverse County,Traverse,TraverseMN,27155,MN,
Wabasha County,Wabasha,WabashaMN,27157,MN,
Wadena County,Wadena,WadenaMN,27159,MN,
Waseca County,Waseca,WasecaMN,27161,MN,
Washington County,Washington,WashingtonMN,27163,MN,
Watonwan County,Watonwan,WatonwanMN,27165,MN,
Wilkin County,Wilkin,WilkinMN,27167,MN,
Winona County,Winona,WinonaMN,27169,MN,
Wright County,Wright,WrightMN,27171,MN,
Yellow Medicine County,Yellow Medicine,Yellow MedicineMN,27173,MN,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedMS,0,MS,
Adams County,Adams,AdamsMS,28001,MS,
Alcorn County,Alcorn,AlcornMS,28003,MS,
Amite County,Amite,AmiteMS,28005,MS,
Attala County,Attala,AttalaMS,28007,MS,
Benton County,Benton,BentonMS,28009,MS,
Bolivar County,Bolivar,BolivarMS,28011,MS,
Calhoun County,Calhoun,CalhounMS,28013,MS,
Carroll County,Carroll,CarrollMS,28015,MS,
Chickasaw County,Chickasaw,ChickasawMS,28017,MS,
Choctaw County,Choctaw,ChoctawMS,28019,MS,
Claiborne County,Claiborne,ClaiborneMS,28021,MS,
Clarke County,Clarke,ClarkeMS,28023,MS,
Clay County,Clay,ClayMS,28025,MS,
Coahoma County,Coahoma,CoahomaMS,28027,MS,
Copiah County,Copiah,CopiahMS,28029,MS,
Covington County,Covington,CovingtonMS,28031,MS,
DeSoto County,DeSoto,DeSotoMS,28033,MS,
Forrest County,Forrest,ForrestMS,28035,MS,
Franklin County,Franklin,FranklinMS,28037,MS,
George County,George,GeorgeMS,28039,MS,
Greene County,Greene,GreeneMS,28041,MS,
Grenada County,Grenada,GrenadaMS,28043,MS,
Hancock County,Hancock,HancockMS,28045,MS,
Harrison County,Harrison,HarrisonMS,28047,MS,
Hinds County,Hinds,HindsMS,28049,MS,
Holmes County,Holmes,HolmesMS,28051,MS,
Humphreys County,Humphreys,HumphreysMS,28053,MS,
Issaquena County,Issaquena,IssaquenaMS,28055,MS,
Itawamba County,Itawamba,ItawambaMS,28057,MS,
Jackson County,Jackson,JacksonMS,28059,MS,
Jasper County,Jasper,JasperMS,28061,MS,
Jefferson County,Jefferson,JeffersonMS,28063,MS,
Jefferson Davis County,Jefferson Davis,Jefferson DavisMS,28065,MS,
Jones County,Jones,JonesMS,28067,MS,
Kemper County,Kemper,KemperMS,28069,MS,
Lafayette County,Lafayette,LafayetteMS,28071,MS,
Lamar County,Lamar,LamarMS,28073,MS,
Lauderdale County,Lauderdale,LauderdaleMS,28075,MS,
Lawrence County,Lawrence,LawrenceMS,28077,MS,
Leake County,Leake,LeakeMS,28079,MS,
Lee County,Lee,LeeMS,28081,MS,
Leflore County,Leflore,LefloreMS,28083,MS,
Lincoln County,Lincoln,LincolnMS,28085,MS,
Lowndes County,Lowndes,LowndesMS,28087,MS,
Madison County,Madison,MadisonMS,28089,MS,
Marion County,Marion,MarionMS,28091,MS,
Marshall County,Marshall,MarshallMS,28093,MS,
Monroe County,Monroe,MonroeMS,28095,MS,
Montgomery County,Montgomery,MontgomeryMS,28097,MS,
Neshoba County,Neshoba,NeshobaMS,28099,MS,
Newton County,Newton,NewtonMS,28101,MS,
Noxubee County,Noxubee,NoxubeeMS,28103,MS,
Oktibbeha County,Oktibbeha,OktibbehaMS,28105,MS,
Panola County,Panola,PanolaMS,28107,MS,
Pearl River County,Pearl River,Pearl RiverMS,28109,MS,
Perry County,Perry,PerryMS,28111,MS,
Pike County,Pike,PikeMS,28113,MS,
Pontotoc County,Pontotoc,PontotocMS,28115,MS,
Prentiss County,Prentiss,PrentissMS,28117,MS,
Quitman County,Quitman,QuitmanMS,28119,MS,
Rankin County,Rankin,RankinMS,28121,MS,
Scott County,Scott,ScottMS,28123,MS,
Sharkey County,Sharkey,SharkeyMS,28125,MS,
Simpson County,Simpson,SimpsonMS,28127,MS,
Smith County,Smith,SmithMS,28129,MS,
Stone County,Stone,StoneMS,28131,MS,
Sunflower County,Sunflower,SunflowerMS,28133,MS,
Tallahatchie County,Tallahatchie,TallahatchieMS,28135,MS,
Tate County,Tate,TateMS,28137,MS,
Tippah County,Tippah,TippahMS,28139,MS,
Tishomingo County,Tishomingo,TishomingoMS,28141,MS,
Tunica County,Tunica,TunicaMS,28143,MS,
Union County,Union,UnionMS,28145,MS,
Walthall County,Walthall,WalthallMS,28147,MS,
Warren County,Warren,WarrenMS,28149,MS,
Washington County,Washington,WashingtonMS,28151,MS,
Wayne County,Wayne,WayneMS,28153,MS,
Webster County,Webster,WebsterMS,28155,MS,
Wilkinson County,Wilkinson,WilkinsonMS,28157,MS,
Winston County,Winston,WinstonMS,28159,MS,
Yalobusha County,Yalobusha,YalobushaMS,28161,MS,
Yazoo County,Yazoo,YazooMS,28163,MS,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedMO,0,MO,
Adair County,Adair,AdairMO,29001,MO,
Andrew County,Andrew,AndrewMO,29003,MO,
Atchison County,Atchison,AtchisonMO,29005,MO,
Audrain County,Audrain,AudrainMO,29007,MO,
Barry County,Barry,BarryMO,29009,MO,
Barton County,Barton,BartonMO,29011,MO,
Bates County,Bates,BatesMO,29013,MO,
Benton County,Benton,BentonMO,29015,MO,
Bollinger County,Bollinger,BollingerMO,29017,MO,
Boone County,Boone,BooneMO,29019,MO,
Buchanan County,Buchanan,BuchananMO,29021,MO,
Butler County,Butler,ButlerMO,29023,MO,
Caldwell County,Caldwell,CaldwellMO,29025,MO,
Callaway County,Callaway,CallawayMO,29027,MO,
Camden County,Camden,CamdenMO,29029,MO,
Cape Girardeau County,Cape Girardeau,Cape GirardeauMO,29031,MO,
Carroll County,Carroll,CarrollMO,29033,MO,
Carter County,Carter,CarterMO,29035,MO,
Cass County,Cass,CassMO,29037,MO,
Cedar County,Cedar,CedarMO,29039,MO,
Chariton County,Chariton,CharitonMO,29041,MO,
Christian County,Christian,ChristianMO,29043,MO,
Clark County,Clark,ClarkMO,29045,MO,
Clay County,Clay,ClayMO,29047,MO,
Clinton County,Clinton,ClintonMO,29049,MO,
Cole County,Cole,ColeMO,29051,MO,
Cooper County,Cooper,CooperMO,29053,MO,
Crawford County,Crawford,CrawfordMO,29055,MO,
Dade County,Dade,DadeMO,29057,MO,
Dallas County,Dallas,DallasMO,29059,MO,
Daviess County,Daviess,DaviessMO,29061,MO,
DeKalb County,DeKalb,DeKalbMO,29063,MO,
Dent County,Dent,DentMO,29065,MO,
Douglas County,Douglas,DouglasMO,29067,MO,
Dunklin County,Dunklin,DunklinMO,29069,MO,
Franklin County,Franklin,FranklinMO,29071,MO,
Gasconade County,Gasconade,GasconadeMO,29073,MO,
Gentry County,Gentry,GentryMO,29075,MO,
Greene County,Greene,GreeneMO,29077,MO,
Grundy County,Grundy,GrundyMO,29079,MO,
Harrison County,Harrison,HarrisonMO,29081,MO,
Henry County,Henry,HenryMO,29083,MO,
Hickory County,Hickory,HickoryMO,29085,MO,
Holt County,Holt,HoltMO,29087,MO,
Howard County,Howard,HowardMO,29089,MO,
Howell County,Howell,HowellMO,29091,MO,
Iron County,Iron,IronMO,29093,MO,
Jackson County (including other portions of Kansas City),Jackson,JacksonMO,29095,MO,
Jasper County,Jasper,JasperMO,29097,MO,
Jefferson County,Jefferson,JeffersonMO,29099,MO,
Johnson County,Johnson,JohnsonMO,29101,MO,
Knox County,Knox,KnoxMO,29103,MO,
Laclede County,Laclede,LacledeMO,29105,MO,
Lafayette County,Lafayette,LafayetteMO,29107,MO,
Lawrence County,Lawrence,LawrenceMO,29109,MO,
Lewis County,Lewis,LewisMO,29111,MO,
Lincoln County,Lincoln,LincolnMO,29113,MO,
Linn County,Linn,LinnMO,29115,MO,
Livingston County,Livingston,LivingstonMO,29117,MO,
McDonald County,McDonald,McDonaldMO,29119,MO,
Macon County,Macon,MaconMO,29121,MO,
Madison County,Madison,MadisonMO,29123,MO,
Maries County,Maries,MariesMO,29125,MO,
Marion County,Marion,MarionMO,29127,MO,
Mercer County,Mercer,MercerMO,29129,MO,
Miller County,Miller,MillerMO,29131,MO,
Mississippi County,Mississippi,MississippiMO,29133,MO,
Moniteau County,Moniteau,MoniteauMO,29135,MO,
Monroe County,Monroe,MonroeMO,29137,MO,
Montgomery County,Montgomery,MontgomeryMO,29139,MO,
Morgan County,Morgan,MorganMO,29141,MO,
New Madrid County,New Madrid,New MadridMO,29143,MO,
Newton County,Newton,NewtonMO,29145,MO,
Nodaway County,Nodaway,NodawayMO,29147,MO,
Oregon County,Oregon,OregonMO,29149,MO,
Osage County,Osage,OsageMO,29151,MO,
Ozark County,Ozark,OzarkMO,29153,MO,
Pemiscot County,Pemiscot,PemiscotMO,29155,MO,
Perry County,Perry,PerryMO,29157,MO,
Pettis County,Pettis,PettisMO,29159,MO,
Phelps County,Phelps,PhelpsMO,29161,MO,
Pike County,Pike,PikeMO,29163,MO,
Platte County,Platte,PlatteMO,29165,MO,
Polk County,Polk,PolkMO,29167,MO,
Pulaski County,Pulaski,PulaskiMO,29169,MO,
Putnam County,Putnam,PutnamMO,29171,MO,
Ralls County,Ralls,RallsMO,29173,MO,
Randolph County,Randolph,RandolphMO,29175,MO,
Ray County,Ray,RayMO,29177,MO,
Reynolds County,Reynolds,ReynoldsMO,29179,MO,
Ripley County,Ripley,RipleyMO,29181,MO,
St. Charles County,St. Charles,St. CharlesMO,29183,MO,
St. Clair County,St. Clair,St. ClairMO,29185,MO,
Ste. Genevieve County,Ste. Genevieve,Ste. GenevieveMO,29186,MO,
St. Francois County,St. Francois,St. FrancoisMO,29187,MO,
St. Louis County,St. Louis,St. LouisMO,29189,MO,
Saline County,Saline,SalineMO,29195,MO,
Schuyler County,Schuyler,SchuylerMO,29197,MO,
Scotland County,Scotland,ScotlandMO,29199,MO,
Scott County,Scott,ScottMO,29201,MO,
Shannon County,Shannon,ShannonMO,29203,MO,
Shelby County,Shelby,ShelbyMO,29205,MO,
Stoddard County,Stoddard,StoddardMO,29207,MO,
Stone County,Stone,StoneMO,29209,MO,
Sullivan County,Sullivan,SullivanMO,29211,MO,
Taney County,Taney,TaneyMO,29213,MO,
Texas County,Texas,TexasMO,29215,MO,
Vernon County,Vernon,VernonMO,29217,MO,
Warren County,Warren,WarrenMO,29219,MO,
Washington County,Washington,WashingtonMO,29221,MO,
Wayne County,Wayne,WayneMO,29223,MO,
